store_key	storename	address	telno	region_name	province_name	city_muni_name	latitude	longitude	Wheelchair-YES	Audio-YES
1374	Sta. Rosa Exit	Brgy Pulong Sta. Cruz sta. Rosa Laguna			LAGUNA	SANTA CRUZ (Capital)	14.2801	121.085		
1510	The Strip Meralco	"The Strip Along Ortigas Ave., Pasig City"		NCR - National Capital Region	"NCR, SECOND DISTRICT"	CITY OF PASIG	14.5892	121.069		
1552	Narciso Avenue	Malabanais Angeles City Pampanga	933	REGION III (Central Luzon)	PAMPANGA	ANGELES CITY	15.1646	120.583		
1561	Bauan 3	Poblacion 2 Bauan Batangas			BATANGAS	BAUAN	13.7933	121.007		
1360	Santolan Malabon	Brgy Santolan Malabon City		NCR - National Capital Region	"NCR, THIRD DISTRICT"	CITY OF MALABON	14.6866	120.958		
1395	A Square Anonas	"Project 2, Cubao Q.C"	935	NCR - National Capital Region	"NCR, SECOND DISTRICT"	QUEZON CITY	14.6279	121.063		
1435	8 Adriatico	"Padre Faura st,corJ. Bacobo st, Manila City"		NCR - National Capital Region	"NCR, CITY OF MANILA, FIRST DISTRICT"	ERMITA	14.578	120.983		
1467	CVSU Rosario	Terejos Convention Rosario Cavite		REGION IV-A (CALABARZON)	CAVITE	ROSARIO	14.4033	120.861		
1518	St.Joseph San Pedro	Brgy Langgam san Pedro City Laguna		REGION IV-A (CALABARZON)	LAGUNA	SAN PEDRO	12.19	121.401		
1532	PUP-Teresa	"Aguida Building #265 Teresa st,sta Mesa Manila"		NCR - National Capital Region	"NCR, CITY OF MANILA, FIRST DISTRICT"	SAMPALOC	14.6001	121.013		
1558	"Abucay,Bataan"	Abucay Bataan	923	REGION III (Central Luzon)	BATAAN	ABUCAY	14.722	120.536		
1466	Lorex Ave.	TaÐada Subd. Valenzuela	947		"NCR, THIRD DISTRICT"	CITY OF VALENZUELA	14.6845	120.987		
1486	Beata Pandacan	Plaza Building Baeta Pandacan Manila		NCR - National Capital Region	"NCR, CITY OF MANILA, FIRST DISTRICT"	PANDACAN	14.591	121.005		
1501	Juan Luna	"Juan Luna St,Binondo Manila"		NCR - National Capital Region	"NCR, CITY OF MANILA, FIRST DISTRICT"	BINONDO	14.6045	120.971		
1513	M.V Delos Santos	"M.V Delos Santos Sampaloc, Manila"		NCR - National Capital Region	"NCR, CITY OF MANILA, FIRST DISTRICT"	SAMPALOC	14.6031	120.991		
1539	"Baloc,N.E"	Cagayan Valley Rd.Brgy Baloc Nueva Ecija	906	REGION III (Central Luzon)	NUEVA ECIJA	SANTO DOMINGO	15.6396	120.892		
1407	Mamatid 2	Brgy. Mamatid Cabuyao City Laguna		REGION IV-A (CALABARZON)	LAGUNA	CITY OF CALAMBA	12.19	121.401		
1417	Sgt.Bumatay	"Katarungan st,. Brgy Plainview Mandaluyong City"	922	NCR - National Capital Region	"NCR, SECOND DISTRICT"	CITY OF MANDALUYONG	14.576	121.034		
1440	Phoenix Kalayaan	"Brgy Panamitan, Kawit Cavite"		REGION IV-A (CALABARZON)	CAVITE	KAWIT	14.4283	120.894		
1442	Cavite State University	Indang-Trece Martires Road Indang Cavite		REGION IV-A (CALABARZON)	CAVITE	INDANG	14.1992	120.882		
1446	Fatima 2	Brgy. Marulas Valenzuela City	939	NCR - National Capital Region	"NCR, THIRD DISTRICT"	CITY OF VALENZUELA	14.6769	120.981		
1516	Sacred Heart Lucena	"12 Merchan st, Brgy,.11, Lucena City Quezon"		REGION IV-A (CALABARZON)	QUEZON	LUCENA CITY (Capital)	12.13	121.401		
1549	Shell San Roque	Maharlika Highway San Pablo City Laguna		REGION IV-A (CALABARZON)	LAGUNA	SAN PABLO CITY	12.19	121.401		
1562	Lemery 3	National Road brgy Malinis Lemery Batangas		REGION IV-A (CALABARZON)	BATANGAS	LEMERY	15.2213	120.524		
1608	Golden Town	Brgy Maduya Camona Cavite		REGION IV-A (CALABARZON)	CAVITE	CARMONA	14.2117	120.553		
1611	Blue Residences	"Katipunan Ave,.cor Aurora Blvd., Quezon City"		NCR - National Capital Region	"NCR, SECOND DISTRICT"	QUEZON CITY	14.6324	121.075		
1453	Fly Ace-Coral Way	"Central Business Park, Pasay City"		NCR - National Capital Region	"NCR, FOURTH DISTRICT"	PASAY CITY	14.5312	120.988		
1465	Rephil Pasay	Rephil station F.B Harrison cor EDSA Pasay City		NCR - National Capital Region	"NCR, FOURTH DISTRICT"	PASAY CITY	14.5374	120.996		
1487	EDSA M. Dela Cruz	Edsa cor. M Dela Cruz Pasay City		NCR - National Capital Region	"NCR, FOURTH DISTRICT"	PASAY CITY	14.5379	121.006		
1557	Mapandan	"Pandan Ave., Poblacion Mapandan Pangasinan"	932	REGION I (Ilocos Region)	PANGASINAN	MAPANDAN	16.0136	120.271		
1077	E- Luxury One	"5077 P. Burgos st., Poblacion Makati City"		NCR - National Capital Region	"NCR, FOURTH DISTRICT"	CITY OF MAKATI	14.3359	121.152		
1416	Eton Baypark Manila	"Roxas Blvd., cor. Kalaw st., Manila City"		NCR - National Capital Region	"NCR, CITY OF MANILA, FIRST DISTRICT"	ERMITA	14.5797	120.978		
1438	Taguig City Hall	"St,. Brgy Tuktukan Taguig City"		NCR - National Capital Region	"NCR, FOURTH DISTRICT"	TAGUIG CITY	14.5295	121.07		
1448	CPI Congressional	"Cagayan Ave,. Brgy R. Magsaysay Quezon City"		NCR - National Capital Region	"NCR, SECOND DISTRICT"	QUEZON CITY	14.6607	121.02		
1497	Greenbelt Madison	Greenbelt Makati		NCR - National Capital Region	"NCR, FOURTH DISTRICT"	CITY OF MAKATI	14.5571	121.015		
1411	Greenwoods	"Executive Village, Cainta Rizal"	5650708		RIZAL	CAINTA	14.5614	121.1		
1502	CPI E. Rod	E. Rodriquez Ave.cor Sunnyside Drive Quezon City		NCR - National Capital Region	"NCR, SECOND DISTRICT"	QUEZON CITY	14.6233	121.028		
1503	Tipas	"F. Manalo st., Ligid Tipas Taguig"		NCR - National Capital Region	"NCR, FOURTH DISTRICT"	TAGUIG CITY				
1531	Paco 3	"Pedro Gil cor,. A Linao and Gen. Luna st Manila"		NCR - National Capital Region	"NCR, CITY OF MANILA, FIRST DISTRICT"	PACO	14.5781	120.993		
1616	Paete Poblacion	"#20-5 J.P Rizal st., Paete Laguna"		REGION IV-A (CALABARZON)	LAGUNA	PAETE	14.364	121.483		
1193	Sixto Avenue	Bernal Street Rosario Pasig City		NCR - National Capital Region	"NCR, SECOND DISTRICT"	CITY OF PASIG	14.5862	121.084		
1508	Somerset Olympia	"Sto. Tomas St., Makati City"		NCR - National Capital Region	"NCR, FOURTH DISTRICT"	CITY OF MAKATI	14.5564	121.026		
1509	Marigondon	"Beach Road, Lapu-Lapu City"			CEBU	LAPU-LAPU CITY				
1541	Badoc Highway	Brgy 9 Paltit badoc Ilocos Norte		REGION I (Ilocos Region)	ILOCOS NORTE	BADOC	17.9239	120.48		
1545	Wind Residences	Tagaytay-Nasuglai Highway Tagaytay City		REGION IV-A (CALABARZON)	CAVITE	TAGAYTAY CITY	14.0994	120.943		
1553	CPI Sauyo	Brgy Sauyo quezon City		NCR - National Capital Region	"NCR, SECOND DISTRICT"	QUEZON CITY	14.6939	121.055		
1559	Bagong Silang 3	"Bagong Silang Project,Caloocan City"		NCR - National Capital Region	"NCR, THIRD DISTRICT"	CALOOCAN CITY	14.7814	121.032		
1596	Canlubang Terminal	"Canlubang, Calamba City Laguna"		REGION IV-A (CALABARZON)	LAGUNA	CITY OF CALAMBA	14.2134	121.111		
1605	"Sta. Maria, Pangasinan"	"Poblacion East, Sta Maria Pangasinan"		REGION I (Ilocos Region)	PANGASINAN	SANTA MARIA	15.9798	120.7		
1612	Goa 2	"San Juan Bautista st,. Goa Camarines Sur"		REGION V (Bicol Region)	CAMARINES SUR	GOA	13.6963	123.484		
1621	Jacinto Residences	"Kalayaan Ave., Makati City"		NCR - National Capital Region	"NCR, FOURTH DISTRICT"	CITY OF MAKATI	14.5583	121.046		
1282	Barili	"National Highway, Poblacion Barili Cebu"		REGION VII (Central Visayas)	CEBU	BARILI	10.1199	123.532		
1463	Gaisano Cordova	"Gaisano Grand Mall Cordova, Cebu"		REGION VII (Central Visayas)	CEBU	CORDOVA	10.2579	123.948		
1475	Zerrudo Complex	"District of Jaro, Iloilo City"					10.7162	122.562		
1500	Bagong Silang 2	Bagong Silang Caloocan City		NCR - National Capital Region	"NCR, THIRD DISTRICT"	CALOOCAN CITY	14.7722	121.055		
1632	Malabon 3	"Brgy Longos, Malabon City"	933	NCR - National Capital Region	"NCR, THIRD DISTRICT"	CITY OF MALABON	14.654	120.96		
1520	Kornerwalk	"San Antonio, Guagua Pampanga"	919	REGION III (Central Luzon)	PAMPANGA	GUAGUA	14.9704	120.605		
1434	Chimes Square	"Brgy. Pasong Tamo, Quezon City"		NCR - National Capital Region	"NCR, SECOND DISTRICT"	QUEZON CITY	14.6729	121.061		
1444	Nuvo City	Calle Industria Libis Quezon		NCR - National Capital Region	"NCR, SECOND DISTRICT"	QUEZON CITY	14.6053	121.08		
1451	Capitol Drive	16A Capitol hills Drive Diliman Quezon City		NCR - National Capital Region	"NCR, SECOND DISTRICT"	QUEZON CITY	14.6635	121.075		
1530	Gateway Tower	Araneta Center Quezon City		NCR - National Capital Region	"NCR, SECOND DISTRICT"	QUEZON CITY	14.6222	121.053		
1551	Soldiers Hill Bacoor	Molino Bacoor Cavite			CAVITE	BACOOR	14.4133	120.991		
1594	Dela Costa Homes	Sacred Village Caloocan City		NCR - National Capital Region	"NCR, THIRD DISTRICT"	CALOOCAN CITY	14.7446	121.078		
1641	San Pedro 7	San Pedro City Laguna		REGION IV-A (CALABARZON)	LAGUNA	SAN PEDRO	14.2157	121.032		
1457	Pinamungahan	"Poblacion, Pinamungahan Cebu"								
1474	Kabankalan Plaza	Kabankalan City Negros Occidental					9.59181	122.485		
1483	La Carlota Negros	La Carlota City Negros Occidental					10.255	122.551		
1389	Himamaylan	Municipality of Himamaylan Negros Occidental					10.1005	122.87		
1449	Balamban	"Sto,. NiÐo Balamban Cebu"		REGION VII (Central Visayas)	CEBU	BALAMBAN	10.5065	123.715		
1468	Pala Pala 2	Governors Complex Drive DasmariÐas Cavite			CAVITE	DASMARIãAS	14.3019	120.953		
1470	Sta. Lucia Mall	"Marcos Highway cor. Felix Ave,. Cainta Rizal"		REGION IV-A (CALABARZON)	RIZAL	CAINTA	14.6202	121.101		
1476	Sta. Barbara Iloilo	"Highway cor Roosevelt St,. Sta. Barbara Iloilo"					10.4917	122.315		
1478	San Carlos Negros	San Carlos City Negros Occidental								
1496	CPI Gulang Gulang	Brgy Gulang Gulang Lucena City Quezon			QUEZON	LUCENA CITY (Capital)	13.9482	121.614		
1524	Tabunok 2	"Sangi, Tabunok,Talisay City, Cebu"					10.2637	123.841		
1525	Poblacion Toledo	D. Macapagal Highway Toledo City Cebu					10.3758	123.635		
1568	Tisa	"Katipunan St,. Tisa Labangon Cebu City"		REGION VII (Central Visayas)	CEBU	CEBU CITY	10.3015	123.871		
1578	"San Leonardo, N.E"	San Leonardo Nueva Ecija	920	REGION III (Central Luzon)	NUEVA ECIJA	SAN LEONARDO	15.3647	120.963		
1625	Western Bicutan	"Pinagsama Phase 2, Taguig City"		NCR - National Capital Region	"NCR, FOURTH DISTRICT"	TAGUIG CITY	14.5171	121.051		
1324	DoÐa Aurora-E Rod	"78 A-E-Rodriquez cor Plaridel St, Quezon City"		NCR - National Capital Region	"NCR, SECOND DISTRICT"	QUEZON CITY	14.6183	121.01		
1484	Mangatarem	Brgy Poblacion Mangatarem pangasinan		REGION I (Ilocos Region)	PANGASINAN	MANGATAREM	15.7902	120.294		
1601	Hillcrest Village	Hillcrest Village Camarin Caloocan City		NCR - National Capital Region	"NCR, THIRD DISTRICT"	CALOOCAN CITY	14.751	121.038		
1627	Dela Rosa Carpark 2	Dela Rosa Carpark 2 Retail Expansion		NCR - National Capital Region	"NCR, FOURTH DISTRICT"	TAGUIG CITY	14.5568	121.019		
1689	CPI OG Road	San Fernando Pampanga		REGION III (Central Luzon)	PAMPANGA	CITY OF SAN FERNANDO (Capital)	15.0431	120.687		
1391	Shaw Center Mall	"Unit6 548 Shaw Blvd,. Mandaluyong City"		NCR - National Capital Region	"NCR, SECOND DISTRICT"	CITY OF MANDALUYONG	14.5893	121.037		
1550	Lancaster Imus	"Brgy,. Alapan 2-A, Imus Cavite"			CAVITE	IMUS	14.4042	120.904		
1570	Jones Avenue	"455 OsmeÐa Blvd., Cebu City"			CEBU	CEBU CITY	10.3083	123.894		
1595	Ligas Bacoor	Brgy Ligas Bacoor Cavite		REGION IV-A (CALABARZON)	CAVITE	BACOOR	14.4516	120.969		
1614	Dalan Ledesma	"Dalan Ledesma St,. Iloilo City"					10.4143	122.336		
1631	CPI EPSA	"Pulung Cacutud, Angeles City Pampanga"	929	REGION III (Central Luzon)	PAMPANGA	ANGELES CITY	15.1654	120.618		
1642	Waltermart Makiling	"Brgy,. Makiling, Calamba Laguna"		REGION IV-A (CALABARZON)	LAGUNA	CITY OF CALAMBA	14.1605	121.139		
1369	USC Talamban	Nasipit Talamban Cebu City			CEBU	CEBU CITY	10.3522	123.914		
1517	BiÐan Technopark	"Brgy Timboa, BiÐan City Laguna"		REGION IV-A (CALABARZON)	LAGUNA	BIãAN	14.2847	121.055		
1607	Amethyst Drive	Pearl Drive Ortigas Pasig City		NCR - National Capital Region	"NCR, SECOND DISTRICT"	CITY OF PASIG	14.5822	121.061		
1626	Pasil	Brgy Pasil Cebu City			CEBU	CEBU CITY				
1711	Tabaco	"Ziga Ave,. Tabaco City Albay"		REGION V (Bicol Region)	ALBAY	CITY OF TABACO	13.3616	123.728		
1477	Alta Tierra	Alta Tierra Village Tabuc Suba Jaro Iloilo					10.7397	122.563		
1492	CPI PeÐaranda	Legazpi City Albay			ALBAY	LEGAZPI CITY (Capital)				
1493	CPI Daraga	"Brgy,. Ilawod-1 Daraga Albay"			ALBAY	LEGAZPI CITY (Capital)				
1495	CPI Tagapo	"National Road brgy Tagapo Sta,. Rosa laguna"								
1540	5th Ave	Rizal Ave 5th Ave Caloocan City		NCR - National Capital Region	"NCR, THIRD DISTRICT"	CALOOCAN CITY	14.6441	120.984		
1604	"San Francisco, Gen Trias"	San Francisco Gen. Trias Cavite			CAVITE	GENERAL TRIAS	14.3228	120.913		
1610	Wakas Bocaue	"Wakas Bocaue, Bulacan"		REGION III (Central Luzon)	BULACAN	BOCAUE	14.7999	120.923		
1623	Francesca Tower	"Scout Borromeo st,. Quezon City"	935	NCR - National Capital Region	"NCR, SECOND DISTRICT"	QUEZON CITY	14.6369	121.042		
1687	Lipa San Sebastian	"Brgy Mataas na Lupa, Lipa Batangas"		REGION IV-A (CALABARZON)	BATANGAS	LIPA CITY	13.9384	121.154		
1542	Belton Place	"Yakal St,. Makati City"		NCR - National Capital Region	"NCR, FOURTH DISTRICT"	CITY OF MAKATI				
1565	V.A Rufino	"Unit G02, GF Angelus Plaza Makati City"		NCR - National Capital Region	"NCR, FOURTH DISTRICT"	CITY OF MAKATI	14.5566	121.018		
1574	Iloilo City Hall	"J.M Basa cor. Ortiz Sts,. Iloilo City"			CEBU	CEBU CITY	10.693	122.572		
1575	Sapang Palay	San Jose Del Monte Bulacan			BULACAN	CITY OF SAN JOSE DEL MONTE	14.8364	121.077		
1634	Mary Johnston Hospital	"1221 Juan Nolasco st,. tondo Manila"		NCR - National Capital Region	"NCR, CITY OF MANILA, FIRST DISTRICT"	TONDO I / II	14.6137	121.035		
1658	"Sta. Rita, Olongapo"	"West Bajac-Bajac, Olongapo City"	915		ZAMBALES	OLONGAPO CITY	14.5043	120.173		
1667	PTT Mexico	"PTT Gasoline Station Mexico,Pampanga"	908		PAMPANGA	MEXICO	15.061	120.719		
1666	Molino 6	"Molino 5, Bacoor Cavite"			CAVITE	BACOOR	14.3979	120.974		
1489	Residencia Real	"Solana cor. Real Sts,. Intramuros Manila"		NCR - National Capital Region	"NCR, CITY OF MANILA, FIRST DISTRICT"	INTRAMUROS	14.591	120.977		
1554	Panorama Tower BGC	"Lane A, Bonifacio Global City"		NCR - National Capital Region	"NCR, FOURTH DISTRICT"	TAGUIG CITY				
1394	Victorias	"OsmeÐa cor. Jover St,. Victorias Negros Occidental"								
1544	Gilmore	"Brgy.Valencia, New Manila Quezon City"		NCR - National Capital Region	"NCR, SECOND DISTRICT"	QUEZON CITY	14.6138	121.035		
1588	Tuburan	"Brgy 3,. Tuburan Cebu"								
1592	Consolacion Cebu	Pitogo Consolacion Cebu					10.3799	123.966		
1618	USC South Campus	"J. Alcantara st,. Sambag Cebu City"								
1739	Tungkong Mangga	"Brgy. Tungkong Mangga SJDM, Bulacan"			BULACAN	SANTA MARIA	14.7885	121.074		
1406	Parian	"Brgy,. Parian, Calamba City Laguna"			LAGUNA	CITY OF CALAMBA	14.2138	121.152		
1555	CPI C. Raymundo	"C. Raymundo cor,. Bernal St,. Pasig City"		NCR - National Capital Region	"NCR, SECOND DISTRICT"	CITY OF PASIG	14.5754	121.084		
1597	Jordan-Moonwalk	"Brgy Moonwalk, ParaÐaque City"								
1620	Metro Oil Roosevelt	"Sto. NiÐo St,. Quezon City"		NCR - National Capital Region	"NCR, SECOND DISTRICT"	QUEZON CITY	14.6507	121.018		
1646	CPI Taft	"Brgy.97,2724 Taft Ave.Extn Pasay City"		NCR - National Capital Region	"NCR, FOURTH DISTRICT"	PASAY CITY	14.5407	121		
1657	Fatima Annex	"Brgy,. Marulas Valenzuela City"			"NCR, THIRD DISTRICT"	CITY OF VALENZUELA	14.6815	120.98		
1731	"San Luis Pob,. Batangas"	"Poblacion, San Luis, Batangas"			BATANGAS	SAN LUIS	13.8551	120.917		
1599	Ongpin 2	"640 Ongpin st,. China Town Binondo Manila"		NCR - National Capital Region	"NCR, CITY OF MANILA, FIRST DISTRICT"	BINONDO	14.6001	120.975		
1637	Sinait Poblacion	"Brgy,. Ballaigui Sinait, Ilocos Sur"		REGION I (Ilocos Region)	ILOCOS SUR	SINAIT	17.8665	120.458		
1638	Brixxton Village	"Zabarte Rd,. North Caloocan City"		NCR - National Capital Region	"NCR, THIRD DISTRICT"	CALOOCAN CITY	14.7633	121.044		
1650	LRT Pureza	"Maganda st,. Sta. Mesa Manila"		NCR - National Capital Region	"NCR, CITY OF MANILA, FIRST DISTRICT"	SAMPALOC	14.6018	121.005		
1659	Minuyan	San Jose Del Monte Bulacan		REGION III (Central Luzon)	BULACAN	CITY OF SAN JOSE DEL MONTE	14.8425	121.078		
1673	Vellagio Tower	"Leon Guinto st,. Manila"		NCR - National Capital Region	"NCR, CITY OF MANILA, FIRST DISTRICT"	MALATE	14.5705	120.992		
1606	Makati City Hall 2	"779 JP Rizal St,. Poblacion Makati City"		NCR - National Capital Region	"NCR, FOURTH DISTRICT"	CITY OF MAKATI				
1582	Mandurriao Plaza	"District of Mandurriao,Iloilo City"								
1652	Cebu St. Mary's	"Tupas St,. Sawang Calero, Cebu City"								
1653	PCGS	"Junquera St,. Cebu City"								
1528	Riverview Mansion	"Muelle de Binondo St,. Manila"		NCR - National Capital Region	"NCR, CITY OF MANILA, FIRST DISTRICT"	BINONDO	14.5975	120.979		
1538	Sky Ranch	"Tagaytay City,Cavite"		REGION IV-A (CALABARZON)	CAVITE	TAGAYTAY CITY	14.0956	120.938		
1639	Kabisig Cainta	"San Andres,Cainta Rizal"			RIZAL	CAINTA	14.5691	121.107		
1640	Parklane Dasma	122 Brgy.Sabang DasmariÐas Cavite			CAVITE	DASMARIãAS				
1656	Maxsteel Bldg.	"Brgy Pasesdena, San Juan City"		NCR - National Capital Region	"NCR, SECOND DISTRICT"	CITY OF SAN JUAN	14.6101	121.031		
1683	Calamba 8	"Llmas Subd,. Brgy 3 Calamba City Laguna"			LAGUNA	CITY OF CALAMBA	14.2088	121.161		
1694	SM North EDSA	"SM North EDSA,Quezon City"		NCR - National Capital Region	"NCR, SECOND DISTRICT"	QUEZON CITY	14.6576	121.029		
1697	San Vicente Tarlac	"San Vicente, Tarlac City"			TARLAC	CITY OF TARLAC (Capital)	15.4744	120.591		
1707	Buenavista Gen. Trias	"Buenavista-111,Gen Trias Cavite"			CAVITE	GENERAL TRIAS	14.3034	120.904		
1728	"San Juan,Ilocos Sur"	"Brgy.Bannuar Poblacion,San Juan Ilocos Sur"			ILOCOS SUR	SAN JUAN (LAPOG)	17.7436	120.459		
1738	CPI Marauoy	"National Highway,Marauoy Lipa Batangas"			BATANGAS	LIPA CITY	13.9698	121.166		
1403	Manapla	Municipality of Manapla Negros occidental								
1573	Philand Tandang Sora	"337 Tandang Sora Ave,. Pasong Tamo"		NCR - National Capital Region	"NCR, SECOND DISTRICT"	QUEZON CITY	14.6736	121.049		
1629	Salawag3	"60 Paliparan Road,Salawag DasmariÐas Cavite"			CAVITE	DASMARIãAS				
1696	F. Legaspi	"75 F. Legaspi St,. Maybunga Pasig City"		NCR - National Capital Region	"NCR, SECOND DISTRICT"	CITY OF PASIG	14.5757	121.098		
1745	S.B. Cabahug	"S.B. Cabahug St,. Mandaue City Cebu"								
1748	Qualfon Dumaguete	"GF Chuang Bldg., Dr. V. Locsin Dumaguete City"					9.30673	123.305		
1750	Cathedral Dumaguete	"Colon St,. Dumaguete City"								
1533	Labo	"Labo,Camarines Norte"								
1645	Bagong Silang 4	Lot4 Blk 41 Barrio of Bagong Silang Caloocan City								
1721	San Roque Cavite City	Brgy.58-A Cavite City								
1733	Caypombo	"201 Brgy.Caypombo Sta,.Maria Bulacan"								
1782	Moncada	"Macarthur Highway,Poblacion,Moncada Tarlac"		REGION III (Central Luzon)	TARLAC	MONCADA				
1700	PUP Hasmin	"Ramon Magsaysay cor Valencia St,. Sta Mesa"		NCR - National Capital Region	"NCR, CITY OF MANILA, FIRST DISTRICT"	SAMPALOC				
1708	Coher Center	"Coher Center 1424 Quezon Ave,Quezon City"		NCR - National Capital Region	"NCR, SECOND DISTRICT"	QUEZON CITY	14.6397	121.031		
1734	"Sta. Clara,Bulacan"	"Bypass Road,Sta Clara.Maria Bulacan"								
1735	LRT V. Mapa	Sta.Mesa Manila		NCR - National Capital Region	"NCR, CITY OF MANILA, FIRST DISTRICT"	SAMPALOC	14.6034	121.017		
1547	Grand Harbor Hotel	"Subic Bay Freeport Zone,Olongapo City"								
1609	Diamond Subdivision	"Balibago,Angeles Pampanga"			PAMPANGA	ANGELES CITY				
1633	East Rembo	East Rembo Makati City								
1664	Urduja Village	"Urduja Village,Caloocan City"								
1718	Enverga University	"Brgy. Ibabang Dupay,Lucena City"								
1726	La Salle 3	"Taft Ave., Malate Manila"								
1742	Abreeza	"JP Laurel Ave.,Bajada Davao City"					7.09119	125.61		
1763	Phoenix Amang Rodriguez	"E. Amang Rodriguez Ave,. Manggahan Pasig"								
1527	Escolta Twin Towers	"Escolta St.,Manila City"								
1622	N.Domingo 2	"N. Domingo cor F.Roman Sts., San Juan City"								
1660	Sierra Madre Mandaluyong	"EDSA cor., Sultan St., Mandaluyong City"		NCR - National Capital Region	"NCR, SECOND DISTRICT"	CITY OF MANDALUYONG				
1672	One Legacy Place	"Alabang Hills,Brgy.Cupang Muntinlupa City"		NCR - National Capital Region	"NCR, FOURTH DISTRICT"	CITY OF MUNTINLUPA	14.4345	121.041		
1699	Bongabon N.E	"Poblacion Road,Bongabon Nueva Ecija"								
1722	Plaza Miranda	"R.Hidalgo St,. Quiapo Manila"		NCR - National Capital Region	"NCR, CITY OF MANILA, FIRST DISTRICT"	QUIAPO	14.598	120.983		
1732	Guiguinto	Guiguinto Bulacan								
1741	"Porac,Pampanga"	Cangatba Porac Pampanga								
1777	Camachiles	"Camachiles,Mabalacat Pampanga"			PAMPANGA	MABALACAT				
1567	"Limay, Bataan"	"Brgy.Refomista,National Road, Limay Bataan"								
1755	Georgetown Cybermall	Kauswagan Cagayan De Oro City								
1803	"Bugallon,Pangasinan"	"Brgy.Poblacion,Bugallo,Pangasinan"								
1668	Silver City 2	"Frontera Verde,Ortigas Center Pasig City"								
1684	Vigan 3	Vigan City Ilocos Sur								
1822	Ulas Crossing	Brgy.Talomo-Cotabato Davao City								
1691	Citihomes Molino	Molino 4 Bacoor Cavite								
1585	Loreta Building	"Bohol Ave,.Cebu Business Park Cebu City"								
1793	San Agustine Pampanga	San Agustine Pampanga								
1817	Tourist Center-Boracay	"Boracay Isaland,Malay Aklan"								
1709	Connecticut 2	"Northeast Greenhills,San Juan Metro Manila"								
1826	Davao Doctors College	"Quirino Avenue, Davao City"								
1855	"San Antonio,Nueva Ecija"	Poblacion Road San Antonio Nueva Ecija								
1815	Jetty Port Caticlan	"Caticlan Port,Malay,Akla"								
1415	Buendia 6	"Senator Gil Puyat,Makati City"								
1840	Star City	Pasay City								
1727	Fe Del Mundo Hospital	"Banawe St,cor,Cadiz St,Quezon City"								
1769	SM Taytay	Manila East Road Taytay Rizal								
